Outlet,String,Label,TagLabel,R.E.1,R.E.2,R.E.3,R.E.4,R.E.5,R.E.6,R.E.7,R.E.8,R.E.tag,R.E.tag.old
http_^^www.cs.jhu.edu^~cypher^,kins University <dd>3400 N. Charle,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~cypher^,e:</strong> <p> <dd>316 New Engin,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,1,oooooooooooooooooooyyyyyyyyyyyyyo,oooooooooooooooooooyyyyyyyyyyyyyo
http_^^www.cs.jhu.edu^~cypher^,ering Building <dd>(410) 516-4117,1,nnnnnnnnnnnnnnnnnnnyyyyyyyyyyyyyy,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyyyyy,oooooooooooooooooooooooooooooyyyy
http_^^www.cs.jhu.edu^~cypher^, Building <dd>(410) 516-4117 <dd>,1,nnnnnnnnnnnnnnyyyyyyyyyyyyyynnnnn,0,0,0,0,0,1,0,0,ooooooooooooooyyyyyyyyyyyyyyooooo,ooooooooooooooooooooooooyyyyooooo
http_^^www.cs.jhu.edu^~cypher^,lding <dd>(410) 516-4117 <dd>(410),1,nnnnnnnnnnyyyyyyyyyyyyyynnnnnnnnnn,0,0,0,0,0,1,0,0,ooooooooooyyyyyyyyyyyyyyoooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~cypher^,-4117 <dd>(410) 516-6134 (FAX)  <p,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooyyyyyyyyyyyyyyoooooooooo,oyyyyoooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~salzberg^,"Date: Wed, 20 Nov 1996 23:03:59 ",0,oooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooo,ooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~salzberg^,"dified: Mon, 18 Nov 1996 17:51:45 ",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~salzberg^,ml Content-length: 8959  <title,0,ooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooooooooooooooooooooo,oooooooooooooooooooyyyyoooooooo
http_^^www.cs.jhu.edu^~salzberg^,R=0> <tr> <td WIDTH=250 VALIGN=TO,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,1,oooooooooooooooooooyyyyyyyyyyyooo,oooooooooooooooooooyyyyyyyyyyyooo
http_^^www.cs.jhu.edu^~salzberg^,td VALIGN=TOP WIDTH=380> <p>  <hr,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
http_^^www.cs.jhu.edu^~salzberg^,"sity, Baltimore, MD 21218. <br> Ph",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyyooooooooo
http_^^www.cs.jhu.edu^~salzberg^, 21218. <br> Phone: 410-516-8438 ,1,nnnnnnnnnnnnnnnnnnnnyyyyyyyyyyyyn,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyyyyo,oyyyyyooooooooooooooooooooooyyyyo
http_^^www.cs.jhu.edu^~salzberg^,18. <br> Phone: 410-516-8438 Fax:,1,nnnnnnnnnnnnnnnnyyyyyyyyyyyynnnnn,0,0,0,0,0,1,0,0,oooooooooooooooyyyyyyyyyyyyyooooo,ooooooooooooooooooooooooyyyyooooo
http_^^www.cs.jhu.edu^~salzberg^,<br> Phone: 410-516-8438 Fax: 410-,1,nnnnnnnnnnnnyyyyyyyyyyyynnnnnnnnnn,0,0,0,0,0,1,0,0,oooooooooooyyyyyyyyyyyyyoooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~salzberg^,: 410-516-8438 Fax: 410-516-6134 ,1,nnyyyyyyyyyyyynnnnnnnnnnnnnnnnnnn,0,0,0,0,0,1,0,0,oyyyyyyyyyyyyyoooooyyyyyyyyyyyyyo,ooooooooooyyyyooooooooooooooyyyyo
http_^^www.cs.jhu.edu^~salzberg^,0-516-8438 Fax: 410-516-6134 <br>,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oyyyyyyyyyoooooyyyyyyyyyyyyyooooo,ooooooyyyyooooooooooooooyyyyooooo
http_^^www.cs.jhu.edu^~salzberg^,6-8438 Fax: 410-516-6134 <br> Emai,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooyyyyyyyyyyyyyoooooooooo,ooyyyyooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~salzberg^,".  Technical Report 1996-02,  Depa",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~salzberg^,"University, January 1996. Under su",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~salzberg^,"l Biology</I>, 2:3 (1995), 473-485",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooyyyyyyyyyyyyy,oooooooooooooooooooyyyyyoooooooooo
http_^^www.cs.jhu.edu^~salzberg^,"gy</I>, 2:3 (1995), 473-485. (590",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooooyyyyyyyyyyyyyoooooo,ooooooooooooyyyyyoooooooooooooooo
http_^^www.cs.jhu.edu^~salzberg^,"3 (1995), 473-485. (590K, PostScr",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooyyyyyyyyyyyyyoooooooooooooooo,ooyyyyyoooooooooooooooooooooooooo
http_^^www.cs.jhu.edu^~salzberg^,"acific</I> 107, May 1995, 1-10. (4",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~salzberg^,"7, May 1995, 1-10. (460K, compres",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooooooooooooooooooooooo,oooooooyyyyoooooooooooooooooooooo
http_^^www.cs.jhu.edu^~salzberg^,"Montreal, pp. 1025--1031. <li> <!W",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooyyyyooyyyyoooooooooo
http_^^www.cs.jhu.edu^~salzberg^,"e Research</I> 2:1 (1994), 1-32. (",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,oooooooooooooooooooyyyyyoooooooooo
http_^^www.cs.jhu.edu^~salzberg^, D. Aha.  <I> Proc. 1994 Internatl,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooyyyyyyyyyyyoo,ooooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~salzberg^,e Learning</I> (pp. 242--250).  N,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,1,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooyyyyooooo
http_^^www.cs.jhu.edu^~salzberg^,rning</I> (pp. 242--250).  New Br,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,1,0,ooooooooooooooooooooooooooooooooo,oooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~salzberg^,"Brunswick, NJ, July 1994. <li> <!W",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~salzberg^,"ence</I> 17:6, June 1995, 599-608.",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~salzberg^,"I> 17:6, June 1995, 599-608.  (Ea",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooyyyyooooooooooooooo
http_^^www.cs.jhu.edu^~salzberg^,"/I> proceedings.)  (333K, PostScr",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
http_^^www.cs.jhu.edu^~salzberg^,"ing</I> 16 (1994),  235-240. (89K",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooyyyyyyyyyyyyyyoooooo,oooooooooooyyyyyooooooooooooooooo
http_^^www.cs.jhu.edu^~salzberg^," (AAAI-93)</I> (pp. 322--327), Wa",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,1,0,ooooooooooooooooooooooooooooooooo,ooooooyyyoooooooooooooooyyyyooooo
http_^^www.cs.jhu.edu^~salzberg^,", Washington, D.C., 1993. (141K, P",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~salzberg^,(IJCAI-93)</I> (pp. 1002--1007). C,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyooyyyyoooo
http_^^www.cs.jhu.edu^~salzberg^,-93)</I> (pp. 1002--1007). Chamber,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooyyyyyyyyyyyyy,ooooooooooooooyyyyooyyyyoooooooooo
http_^^www.cs.jhu.edu^~salzberg^,"ery, France, 1993. (147K, PostScr",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooooooooooooooooooooooo,oooooooooooooyyyyoooooooooooooooo
http_^^www.cs.jhu.edu^~salzberg^,"hine Learning 10:1, 1993, 57--78. ",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~salzberg^,"e figures missing. (103K, DVI for",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
http_^^www.cs.jhu.edu^~salzberg^, Interface</I> (pp. 305--317).  A,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,1,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooyyyyooooo
http_^^www.cs.jhu.edu^~salzberg^,rface</I> (pp. 305--317).  Amster,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,1,0,oooooooooooooooooooyyyyyyyyyyyyyy,oooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~salzberg^,"cience B.V., 1996. (191K, PostScr",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooooooooooooooooooooooo,oooooooooooooyyyyoooooooooooooooo
http_^^www.cs.jhu.edu^~salzberg^,edings.  To appear (1996) in <I>Jo,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,oooooooooooooooooooyyyyyoooooooooo
http_^^www.cs.jhu.edu^~salzberg^," Intelligence</I>. (228K, PostScr",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
http_^^www.cs.jhu.edu^~salzberg^,"/I>, vol. 6 (1991), 251-276.  Fig",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooooyyyyyyyyyyyyyoooooo,ooooooooooooyyyyyoooooooooooooooo
http_^^www.cs.jhu.edu^~salzberg^," vol. 6 (1991), 251-276.  Figures",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooyyyyyyyyyyyyyoooooooooo,ooooooooyyyyyoooooooooooooooooooo
http_^^www.cs.jhu.edu^~salzberg^," Figures  missing. (111K, DVI for",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
http_^^www.cs.jhu.edu^~salzberg^,"Applications</I> 5 (1995), 33--49.",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,oooooooooooooooooooyyyyyoooooooooo
http_^^www.cs.jhu.edu^~salzberg^," 5 (1995), 33--49. (234K, PostScr",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooooooooooooooooooooooo,oooyyyyyooooooooooooooooooooooooo
http_^^www.cs.jhu.edu^~salzberg^,Sreerama K. Murthy (1995).  <!WA20,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,oooooooooooooooooooyyyyyoooooooooo
http_^^www.cs.jhu.edu^~salzberg^,"TML format, October 1995. </ol>  <",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~salzberg^,".jhu.edu/salzberg/cs439.html"">   ",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
http_^^www.cs.jhu.edu^~salzberg^,"g/cs439.html"">   CS 439 Computati",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,1,oooooooooooooooooooyyyyyyyyyyyyoo,oooooooooooooooooooyyyyyyyyyyyyoo
http_^^www.cs.jhu.edu^~salzberg^,"l Biology</a>, Fall 1996 course<br",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooyyyyyyyyyyooo,ooooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~salzberg^,".jhu.edu/salzberg/cs661.html"">   ",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
http_^^www.cs.jhu.edu^~salzberg^,"g/cs661.html"">   CS 661 Machine L",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,1,oooooooooooooooooooyyyyyyyyyyyyoo,oooooooooooooooooooyyyyyyyyyyyyoo
http_^^www.cs.jhu.edu^~salzberg^,"earning</a>, Spring 1996 course<br",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooyyyyyyyyyyooo,ooooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~salzberg^,"""http://www.mit.edu:8001/usa.html""",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooyyyyyyyyyyyyo,ooooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~salzberg^,t.wharton.upenn.edu:8001/~salzberg,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooyyyyyyyyyyyyo,ooooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~scott^,"Date: Wed, 20 Nov 1996 23:03:50 ",0,oooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooo,ooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~scott^,"dified: Mon, 14 Oct 1996 14:42:06 ",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~scott^," <dt> Baltimore, MD 21218-2686 </d",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyyoyyyyoooo
http_^^www.cs.jhu.edu^~scott^,"Baltimore, MD 21218-2686 </dl> </a",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooyyyyyoyyyyoooooooooo
http_^^www.cs.jhu.edu^~scott^,dress> <br> phone: (410) 516-5299,1,nnnnnnnnnnnnnnnnnnnyyyyyyyyyyyyyy,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyyyyy,oooooooooooooooooooooooooooooyyyy
http_^^www.cs.jhu.edu^~scott^,> <br> phone: (410) 516-5299  <br,1,nnnnnnnnnnnnnnyyyyyyyyyyyyyynnnnn,0,0,0,0,0,1,0,0,ooooooooooooooyyyyyyyyyyyyyyooooo,ooooooooooooooooooooooooyyyyooooo
http_^^www.cs.jhu.edu^~scott^,r> phone: (410) 516-5299  <br> fax,1,nnnnnnnnnnyyyyyyyyyyyyyynnnnnnnnnn,0,0,0,0,0,1,0,0,ooooooooooyyyyyyyyyyyyyyoooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~scott^,16-5299  <br> fax: (410) 516-6134,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyyyyy,oooyyyyooooooooooooooooooooooyyyy
http_^^www.cs.jhu.edu^~scott^,99  <br> fax: (410) 516-6134 <br>,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooooyyyyyyyyyyyyyyooooo,ooooooooooooooooooooooooyyyyooooo
http_^^www.cs.jhu.edu^~scott^,<br> fax: (410) 516-6134 <br> emai,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooyyyyyyyyyyyyyyoooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~scott^," as of October 3rd, 1996!  My daug",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~sullivan^,"dified: Tue, 12 Nov 1996 12:57:18 ",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~sullivan^,ml Content-length: 7978  <title,0,ooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooooooooooooooooooooo,oooooooooooooooooooyyyyoooooooo
http_^^www.cs.jhu.edu^~sullivan^,e 	Yale University 	1986  M.S. 	Co,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~sullivan^,e 	Yale University 	1982  B.S. 	Co,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~sullivan^,e 	Duke University 	1980 </pre>  <,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~sullivan^,jhu.edu <LI>Phone: (410) 516-5553,1,nnnnnnnnnnnnnnnnnnnyyyyyyyyyyyyyy,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyyyyy,oooooooooooooooooooooooooooooyyyy
http_^^www.cs.jhu.edu^~sullivan^,du <LI>Phone: (410) 516-5553 <LI>,1,nnnnnnnnnnnnnnyyyyyyyyyyyyyynnnnn,0,0,0,0,0,1,0,0,ooooooooooooooyyyyyyyyyyyyyyooooo,ooooooooooooooooooooooooyyyyooooo
http_^^www.cs.jhu.edu^~sullivan^,LI>Phone: (410) 516-5553 <LI>Fax: ,1,nnnnnnnnnnyyyyyyyyyyyyyynnnnnnnnnn,0,0,0,0,0,1,0,0,ooooooooooyyyyyyyyyyyyyyoooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~sullivan^, 516-5553 <LI>Fax: (410) 516-6134,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyyyyy,oooooyyyyooooooooooooooooooooyyyy
http_^^www.cs.jhu.edu^~sullivan^,5553 <LI>Fax: (410) 516-6134 </UL,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooooyyyyyyyyyyyyyyooooo,yyyyooooooooooooooooooooyyyyooooo
http_^^www.cs.jhu.edu^~sullivan^, <LI>Fax: (410) 516-6134 </UL>  <h,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooyyyyyyyyyyyyyyoooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~sullivan^,"Prentice-Hall,  pp. 478-536,  199",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,1,0,ooooooooooooooooooooooooooooooooo,oooooooooooooooooooooooyyyyoooooo
http_^^www.cs.jhu.edu^~sullivan^," 8, April-June, pp. 129-148, 1996",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooooooooooooooooooooooo,oooooooooooooooooooooooooooooyyyy
http_^^www.cs.jhu.edu^~sullivan^,"April-June, pp. 129-148, 1996.   ",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooooooooooooooooooooooo,oooooooooooooooooooooooooyyyyoooo
http_^^www.cs.jhu.edu^~sullivan^,"-June, pp. 129-148, 1996.   <p>  G",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~sullivan^,"s, Vol. 44, pp. 833-847, 1995.   ",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooooooooooooooooooooooo,oooooooooooooooooooooooooyyyyoooo
http_^^www.cs.jhu.edu^~sullivan^," Society Press, pp. 392-401, 1995",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooooooooooooooooooooooo,oooooooooooooooooooooooooooooyyyy
http_^^www.cs.jhu.edu^~sullivan^,"iety Press, pp. 392-401, 1995.   ",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooooooooooooooooooooooo,oooooooooooooooooooooooooyyyyoooo
http_^^www.cs.jhu.edu^~sullivan^,"Press, pp. 392-401, 1995.   <p>  J",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~sullivan^,"iety Press, pp. 402-411, 1995.   ",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooooooooooooooooooooooo,oooooooooooooooooooooooooyyyyoooo
http_^^www.cs.jhu.edu^~sullivan^,"Press, pp. 402-411, 1995.   <p>  D",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~sullivan^,"Press, Vol. 43, pp. 604-616, 1994",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooooooooooooooooooooooo,oooooooooooooooooooooooooooooyyyy
http_^^www.cs.jhu.edu^~sullivan^,"s, Vol. 43, pp. 604-616, 1994.   ",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooooooooooooooooooooooo,oooooooooooooooooooooooooyyyyoooo
http_^^www.cs.jhu.edu^~sullivan^,"l. 43, pp. 604-616, 1994.    <p>  ",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~sullivan^," Society Press, pp. 144-153, June",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,1,0,ooooooooooooooooooooooooooooooooo,oooooooooooooooooooooooyyyyoooooo
http_^^www.cs.jhu.edu^~sullivan^,"iety Press, pp. 144-153, June 199",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,1,0,ooooooooooooooooooooooooooooooooo,oooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~sullivan^,", pp. 144-153, June 1994.   <p>  S",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~sullivan^,"ligence</cite>, pp. 327-344, vol ",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,1,0,ooooooooooooooooooooooooooooooooo,oooooooooooooooooooooooyyyyoooooo
http_^^www.cs.jhu.edu^~sullivan^,"pp. 327-344, vol 9, 1993.   <p>  D",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~sullivan^,>Proceedings of the 1993 Internati,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooyyyyyyyyyyyoo,ooooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~sullivan^,"ference</cite>, pp. 200-209, Inte",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,1,0,ooooooooooooooooooooooooooooooooo,oooooooooooooooooooooooyyyyoooooo
http_^^www.cs.jhu.edu^~sullivan^,"iety Press, October 1993.  <p>  D.",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^www.cs.jhu.edu^~sullivan^," Society Press, pp. 300-305, 1992",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooooooooooooooooooooooo,oooooooooooooooooooooooooooooyyyy
http_^^www.cs.jhu.edu^~sullivan^,"ite>, Serial No. 07/543451.   <p> ",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyooooooo,ooooooooooooooooooooyyyyyyoooooooo
http_^^www.cs.jhu.edu^~sullivan^,", Vol. 41, pp. 1430-1441, 1992.   ",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,oooooooooooooooyyyyoyyyyooyyyyoooo
http_^^www.cs.jhu.edu^~sullivan^," 41, pp. 1430-1441, 1992.   <p>  D",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,oooooooooyyyyoyyyyooyyyyoooooooooo
http_^^www.cs.jhu.edu^~sullivan^,"Press, Vol. 41, pp. 1126-1136, 199",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoyyyyooooo
